case_id,split_group,location_id,location_name,climate_zone,latitude_deg,longitude_deg,elevation_m,occupant_count,ventilation_level,intended_use,floor_area_m2,length_m,width_m,height_m,aspect_ratio,roof_angle_deg,orientation_azimuth_deg,wall_assembly_id,roof_assembly_id,floor_assembly_id,wall_u_value_W_m2K,roof_u_value_W_m2K,floor_u_value_W_m2K,total_opening_area_m2,avg_indoor_temp_C,min_indoor_temp_C,max_indoor_temp_C,temperature_lift_C,diurnal_temperature_swing_C,total_solar_gain_kWh,total_conductive_heat_loss_kWh,total_ventilation_loss_kWh,is_fully_compliant,total_score,summary_verdict,feat_d_hdd_18C_scaled,feat_d_cdd_18C_scaled,feat_d_elevation_scaled,feat_d_design_temp_min_C,feat_d_design_temp_max_C,feat_d_design_solar_peak_scaled,feat_d_occupant_count,feat_d_floor_area_m2,feat_d_length_m,feat_d_width_m,feat_d_height_m,feat_d_aspect_ratio,feat_d_surface_to_volume_ratio,feat_d_roof_angle_deg,feat_d_orientation_azimuth_deg,feat_d_total_opening_area_m2,feat_d_north_wwr,feat_d_south_wwr,feat_d_wall_thickness_mm,feat_d_wall_u_value_W_m2K,feat_d_roof_thickness_mm,feat_d_roof_u_value_W_m2K,feat_d_floor_thickness_mm,feat_d_floor_u_value_W_m2K,feat_d_ventilation_ach,feat_d_ground_frost_depth_m,feat_d_ground_thermal_conductivity_W_mK,feat_d_snow_load_kN_m2
TC-JAIPUR-0701,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,high,work,24.0,6.0,4.0,2.8,1.5,30.0,180.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.284,0.25,2.1,4.88,21.243,7.046,37.72,7.622,30.674,226.551,45.859,17.297,True,63.65,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,180.0,4.88,0.0,0.17142857142857146,152.0,0.284,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0702,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,low,residential,24.0,6.0,4.0,2.8,1.5,30.0,180.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.284,3.476,0.85,4.88,23.38,7.065,39.355,9.759,32.29,307.295,77.117,5.414,True,40.08,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,180.0,4.88,0.0,0.17142857142857146,152.0,0.284,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0703,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,medium,emergency,24.0,6.0,4.0,2.8,1.5,30.0,180.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.347,0.247,0.444,4.88,20.018,7.044,29.255,6.397,22.211,364.717,54.859,7.792,True,91.8,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,180.0,4.88,0.0,0.17142857142857146,410.0,0.347,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0704,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,high,work,24.0,6.0,4.0,2.8,1.5,30.0,180.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.347,0.25,2.1,4.88,16.666,7.005,23.604,3.045,16.599,263.787,55.493,10.657,True,90.96,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,180.0,4.88,0.0,0.17142857142857146,410.0,0.347,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0705,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,low,residential,24.0,6.0,4.0,2.8,1.5,30.0,180.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.347,3.476,0.85,4.88,17.938,7.009,25.787,4.317,18.777,344.531,74.645,3.051,True,69.86,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,180.0,4.88,0.0,0.17142857142857146,410.0,0.347,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0706,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,medium,emergency,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,1.591,0.247,0.444,4.88,20.574,7.025,30.303,6.953,23.279,350.754,25.418,8.342,True,80.37,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,465.0,1.591,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0707,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,high,work,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,1.591,0.25,2.1,4.88,17.566,7.046,24.939,3.945,17.893,249.823,37.518,11.687,True,81.63,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,465.0,1.591,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0708,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,low,residential,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,1.591,3.476,0.85,4.88,18.363,7.005,26.534,4.742,19.529,330.567,52.83,3.206,True,70.77,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,465.0,1.591,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0709,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,medium,emergency,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.452,0.247,0.444,4.88,22.062,7.016,33.425,8.441,26.409,350.754,36.289,9.712,True,82.67,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,345.0,0.452,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0710,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,high,work,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.452,0.25,2.1,4.88,18.41,7.029,26.851,4.789,19.822,249.823,44.966,12.648,True,90.17,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,345.0,0.452,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0711,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,low,residential,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.452,3.476,0.85,4.88,20.118,7.052,29.654,6.497,22.602,330.567,69.586,3.896,True,66.52,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,345.0,0.452,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0712,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,medium,emergency,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.314,0.247,0.444,4.88,20.75,7.007,30.949,7.129,23.942,336.79,35.476,8.456,True,88.66,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,392.5,0.314,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0713,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,high,work,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.314,0.25,2.1,4.88,17.354,7.013,24.916,3.733,17.903,235.86,42.85,11.323,True,91.2,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,392.5,0.314,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0714,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,low,residential,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.314,3.476,0.85,4.88,18.883,7.024,27.5,5.262,20.476,316.604,63.412,3.377,True,70.5,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,392.5,0.314,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0715,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,medium,emergency,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.284,0.247,0.444,4.88,25.851,7.243,49.197,12.23,41.955,280.936,25.785,13.366,True,53.73,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,152.0,0.284,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0716,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,high,work,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.284,0.25,2.1,4.88,19.55,7.023,33.629,5.929,26.606,180.006,37.106,13.996,True,71.84,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,152.0,0.284,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0717,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,low,residential,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.284,3.476,0.85,4.88,21.669,7.033,35.889,8.049,28.857,260.75,64.65,4.539,True,47.01,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,152.0,0.284,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0718,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,medium,emergency,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.347,0.247,0.444,4.88,18.4,7.022,26.517,4.78,19.495,308.863,45.258,6.428,True,94.31,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,410.0,0.347,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0719,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,high,work,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.347,0.25,2.1,4.88,15.951,7.041,22.149,2.33,15.108,207.933,51.968,9.98,True,90.96,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,410.0,0.347,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0720,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,low,residential,24.0,6.0,4.0,2.8,1.5,30.0,270.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.347,3.476,0.85,4.88,16.74,7.005,23.688,3.119,16.684,288.677,65.94,2.695,True,69.86,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,24.0,6.0,4.0,2.8,1.5,1.603,30.0,270.0,4.88,0.0,0.2571428571428572,410.0,0.347,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0721,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,medium,emergency,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,1.591,0.247,0.444,5.0,18.238,7.012,26.237,4.617,19.224,266.776,19.212,6.607,True,85.28,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,465.0,1.591,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0722,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,high,work,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,1.591,0.25,2.1,5.0,15.445,7.023,21.351,1.824,14.328,175.726,31.375,10.002,True,81.93,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,465.0,1.591,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0723,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,low,residential,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,1.591,3.476,0.85,5.0,17.132,7.042,24.137,3.511,17.094,248.566,43.522,2.924,True,71.07,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,465.0,1.591,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0724,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,medium,emergency,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.452,0.247,0.444,5.0,19.619,7.008,29.023,5.999,22.015,266.776,27.313,7.654,True,91.78,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,345.0,0.452,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0725,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,high,work,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.452,0.25,2.1,5.0,16.274,7.015,23.015,2.654,16.0,175.726,36.534,10.537,True,90.47,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,345.0,0.452,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0726,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,low,residential,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-IMP-TRAD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.452,3.476,0.85,5.0,17.937,7.027,25.844,4.316,18.817,248.566,50.89,3.14,True,70.65,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,345.0,0.452,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0727,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,medium,emergency,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.314,0.247,0.444,5.0,19.289,7.057,28.005,5.668,20.948,257.489,29.556,7.375,True,94.85,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,392.5,0.314,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0728,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,high,work,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.314,0.25,2.1,5.0,15.514,7.007,21.626,1.894,14.619,166.439,36.567,9.918,True,91.5,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,392.5,0.314,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0729,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,low,residential,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-INS-MOD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.314,3.476,0.85,5.0,17.036,7.012,24.241,3.416,17.229,239.279,49.088,2.873,True,71.07,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,392.5,0.314,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0730,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,medium,emergency,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.284,0.247,0.444,5.0,23.27,7.128,43.483,9.65,36.355,220.341,20.407,11.107,True,62.48,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,152.0,0.284,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0731,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,high,work,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.284,0.25,2.1,5.0,18.67,7.18,30.099,5.049,22.918,129.291,32.772,12.597,True,79.21,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,152.0,0.284,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0732,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,low,residential,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-LADAKH-LIGHT-INS,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.284,3.476,0.85,5.0,19.96,7.017,32.361,6.339,25.344,202.131,49.389,3.876,True,54.53,SUB_OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,152.0,0.284,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0733,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,medium,emergency,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,0.347,0.247,0.444,5.0,16.664,7.011,23.502,3.043,16.491,238.915,37.586,5.582,True,94.61,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,410.0,0.347,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0734,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,4,high,work,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,0.347,0.25,2.1,5.0,14.37,7.021,19.51,0.749,12.489,147.865,46.227,9.155,True,91.26,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,4.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,410.0,0.347,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
TC-JAIPUR-0735,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,8,low,residential,25.0,5.0,5.0,2.8,1.0,0.0,0.0,ASM-WALL-SHIMLA-COLD,ASM-ROOF-WARM-SLAB,ASM-FLOOR-LADAKH-TRAD,0.347,3.476,0.85,5.0,15.899,7.038,22.04,2.278,15.002,220.705,58.675,2.604,True,70.53,ACCEPTABLE,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,8.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,0.0,5.0,0.0,0.21428571428571427,410.0,0.347,162.5,3.476,250.0,0.85,0.5,0.0,1.2,0.0
TC-JAIPUR-0736,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,1,medium,emergency,25.0,5.0,5.0,2.8,1.0,0.0,90.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-TRAD,ASM-FLOOR-LADAKH-INS-SLAB,1.591,0.247,0.444,5.0,20.077,7.006,29.52,6.457,22.514,336.43,23.892,8.216,True,82.24,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,1.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,90.0,5.0,0.0,0.21428571428571427,465.0,1.591,300.0,0.247,180.0,0.444,1.0,0.0,1.2,0.0
TC-JAIPUR-0737,TRAIN,LOC-IN-JAIPUR,Jaipur,Hot Semi-Arid / Composite,26.9124,75.7873,430.0,2,high,work,25.0,5.0,5.0,2.8,1.0,0.0,90.0,ASM-WALL-LADAKH-TRAD,ASM-ROOF-LADAKH-INS-MOD,ASM-FLOOR-WARM-TILED,1.591,0.25,2.1,5.0,16.991,7.011,24.109,3.37,17.098,245.38,36.059,11.495,True,81.93,OPTIMAL,0.09,0.7125,0.1075,5.6,43.7,0.7883333333333333,2.0,25.0,5.0,5.0,2.8,1.0,1.514,0.0,90.0,5.0,0.0,0.21428571428571427,465.0,1.591,153.0,0.25,150.0,2.1,2.0,0.0,1.2,0.0
